year,Rank,Name,No. of FTE students,No. of students per staff,International students,Female:Male ratio,rank_prefix
2020,1,University of Oxford,"20,665",11.2,41%,46 : 54,
2020,2,California Institute of Technology,"2,240",6.4,30%,34 : 66,
2020,3,University of Cambridge,"18,980",10.9,37%,47 : 53,
2020,4,Stanford University,"16,135",7.3,23%,43 : 57,
2020,5,Massachusetts Institute of Technology,"11,247",8.6,34%,39 : 61,
2020,6,Princeton University,"7,983",8.1,25%,45 : 55,
2020,7,Harvard University,"20,823",9.2,24%,49 : 51,
2020,8,Yale University,"12,402",5.4,20%,50 : 50,
2020,9,The University of Chicago,"13,833",5.7,28%,46 : 54,
2020,10,Imperial College London,"16,760",11.6,56%,38 : 62,
2020,11,University of Pennsylvania,"20,578",6.5,21%,52 : 48,
2020,12,Johns Hopkins University,"16,171",4.5,26%,52 : 48,
2020,13,"University of California, Berkeley","41,081",13.7,17%,50 : 50,=
2020,13,ETH Zurich,"18,956",12.5,39%,32 : 68,=
2020,15,UCL,"32,665",10.6,52%,57 : 43,
2020,16,Columbia University,"26,586",5.8,37%,,
2020,17,"University of California, Los Angeles","41,066",9.4,17%,54 : 46,
2020,18,University of Toronto,"73,370",20.1,21%,59 : 41,
2020,19,Cornell University,"22,319",9.8,25%,49 : 51,
2020,20,Duke University,"15,309",4.3,19%,49 : 51,
2020,21,University of Michigan-Ann Arbor,"42,982",8.3,17%,49 : 51,
2020,22,Northwestern University,"17,951",12.8,20%,49 : 51,
2020,23,Tsinghua University,"38,783",12.0,11%,34 : 66,
2020,24,Peking University,"39,575",11.5,15%,46 : 54,
2020,25,National University of Singapore,"30,869",17.9,28%,51 : 49,
2020,26,University of Washington,"45,692",11.1,16%,53 : 47,
2020,27,Carnegie Mellon University,"13,430",13.6,48%,41 : 59,=
2020,27,London School of Economics and Political Science,"10,570",12.1,71%,53 : 47,=
2020,29,New York University,"44,466",8.9,33%,57 : 43,
2020,30,University of Edinburgh,"29,435",12.8,41%,60 : 40,
2020,31,"University of California, San Diego","33,579",13.0,23%,46 : 54,
2020,32,LMU Munich,"34,519",34.7,17%,61 : 39,=
2020,32,University of Melbourne,"47,385",26.3,46%,56 : 44,=
2020,34,University of British Columbia,"52,108",18.1,32%,55 : 45,
2020,35,University of Hong Kong,"18,260",18.2,44%,54 : 46,
2020,36,King’s College London,"26,055",12.5,44%,62 : 38,=
2020,36,The University of Tokyo,"25,913",10.6,12%,,=
2020,38,École Polytechnique Fédérale de Lausanne,"10,492",11.4,59%,28 : 72,=
2020,38,Georgia Institute of Technology,"21,372",18.3,27%,33 : 67,=
2020,38,University of Texas at Austin,"49,165",17.2,10%,52 : 48,=
2020,41,Karolinska Institute,"7,777",9.0,20%,68 : 32,
2020,42,McGill University,"31,294",13.0,29%,58 : 42,
2020,43,Technical University of Munich,"40,472",47.8,27%,34 : 66,
2020,44,Universität Heidelberg,"20,800",16.1,18%,54 : 46,
2020,45,KU Leuven,"45,049",36.3,15%,50 : 50,=
2020,45,Paris Sciences et Lettres – PSL Research University Paris,"21,298",11.5,26%,46 : 54,=
2020,47,The Hong Kong University of Science and Technology,"10,125",22.3,31%,,
2020,48,University of Illinois at Urbana-Champaign,"44,916",17.9,24%,47 : 53,=
2020,48,"Nanyang Technological University, Singapore","25,088",15.9,27%,48 : 52,=
2020,50,Australian National University,"17,359",17.8,44%,52 : 48,
2020,51,University of Wisconsin-Madison,"39,154",10.0,13%,,
2020,52,Washington University in St Louis,"13,401",7.5,20%,,
2020,53,Brown University,"9,391",10.8,20%,,
2020,54,University of North Carolina at Chapel Hill,"35,419",9.4,8%,57 : 43,
2020,55,"University of California, Davis","39,164",12.0,14%,58 : 42,=
2020,55,University of Manchester,"37,040",14.4,40%,53 : 47,=
2020,57,"University of California, Santa Barbara","24,089",27.6,16%,52 : 48,=
2020,57,The Chinese University of Hong Kong,"18,340",18.6,32%,,=
2020,59,Wageningen University & Research,"13,914",21.3,27%,53 : 47,
2020,60,The University of Sydney,"45,111",20.1,39%,58 : 42,
2020,61,Boston University,"25,662",11.6,27%,60 : 40,
2020,62,University of Amsterdam,"26,723",13.5,18%,56 : 44,=
2020,62,University of Southern California,"36,929",11.7,25%,53 : 47,=
2020,64,Seoul National University,"26,182",12.4,12%,,
2020,65,Kyoto University,"22,566",9.0,9%,24 : 76,
2020,66,The University of Queensland,"39,144",35.7,34%,55 : 45,
2020,67,Delft University of Technology,"18,743",20.2,30%,29 : 71,=
2020,67,Leiden University,"28,741",18.7,16%,59 : 41,=
2020,69,Erasmus University Rotterdam,"23,167",20.4,23%,51 : 49,
2020,70,Ohio State University (Main campus),"54,372",12.5,13%,50 : 50,
2020,71,UNSW Sydney,"44,336",35.7,41%,47 : 53,
2020,72,McMaster University,"24,412",28.1,17%,55 : 45,
2020,73,University of Groningen,"27,228",23.8,21%,51 : 49,
2020,74,Humboldt University of Berlin,"33,463",56.1,17%,,
2020,75,Monash University,"52,989",33.9,39%,57 : 43,=
2020,75,Utrecht University,"31,833",14.2,9%,59 : 41,=
2020,77,University of Warwick,"20,600",13.2,41%,49 : 51,
2020,78,Penn State (Main campus),"46,204",15.3,16%,46 : 54,
2020,79,University of Minnesota,"61,120",12.4,11%,52 : 48,
2020,80,Charité - Universitätsmedizin Berlin,"7,076",17.6,19%,64 : 36,=
2020,80,Emory University,"12,735",4.0,20%,58 : 42,=
2020,80,University of Science and Technology of China,"16,245",7.7,4%,,=
2020,80,Sorbonne University,"43,076",13.5,19%,58 : 42,=
2020,84,Michigan State University,"44,789",16.5,16%,51 : 49,
2020,85,Université de Montréal,"36,794",20.2,22%,,
2020,86,University of Freiburg,"21,475",42.8,23%,54 : 46,
2020,87,University of Bristol,"21,785",13.6,27%,54 : 46,
2020,88,Purdue University West Lafayette,"40,451",15.7,23%,43 : 57,
2020,89,Sungkyunkwan University (SKKU),"23,342",19.5,15%,43 : 57,
2020,90,University of Zurich,"22,609",12.3,21%,57 : 43,
2020,91,"University of Maryland, College Park","33,108",16.6,11%,48 : 52,=
2020,91,University of Tübingen,"27,901",37.5,14%,58 : 42,=
2020,93,École Polytechnique – Institut Polytechnique de Paris,"3,030",5.7,40%,22 : 78,
2020,94,University of Basel,"11,518",15.8,27%,56 : 44,=
2020,94,Dartmouth College,"6,247",7.7,15%,49 : 51,=
2020,96,"University of California, Irvine","32,706",16.5,26%,52 : 48,=
2020,96,University of Helsinki,"22,072",16.6,5%,66 : 34,=
2020,96,Lund University,"27,266",12.1,19%,54 : 46,=
2020,99,University of Glasgow,"25,355",15.4,37%,59 : 41,=
2020,99,RWTH Aachen University,"45,377",61.1,21%,32 : 68,=
2020,101,University of Copenhagen,"31,219",4.3,17%,57 : 43,
2020,102,Georgetown University,"16,279",8.5,18%,54 : 46,=
2020,102,Uppsala University,"25,438",16.7,15%,57 : 43,=
2020,104,University of Arizona,"39,124",18.4,10%,52 : 48,
2020,105,University of Bonn,"36,352",67.7,13%,55 : 45,=
2020,105,Rice University,"6,667",8.9,28%,42 : 58,=
2020,107,University of Virginia (Main campus),"23,116",8.6,12%,52 : 48,=
2020,107,Zhejiang University,"33,427",10.7,22%,23 : 77,=
2020,109,Fudan University,"32,537",11.2,12%,53 : 47,
2020,110,Korea Advanced Institute of Science and Technology (KAIST),"9,481",10.2,8%,20 : 80,=
2020,110,Queen Mary University of London,"17,800",14.1,43%,54 : 46,=
2020,112,University of Birmingham,"29,540",15.5,29%,57 : 43,
2020,113,University of Bern,"11,090",16.5,16%,56 : 44,=
2020,113,University of Pittsburgh-Pittsburgh campus,"26,652",5.8,11%,51 : 49,=
2020,115,Aarhus University,"26,842",14.4,9%,55 : 45,
2020,116,Vanderbilt University,"12,006",3.0,14%,54 : 46,
2020,117,Free University of Berlin,"35,894",58.2,21%,59 : 41,=
2020,117,University of Sheffield,"26,220",15.0,34%,50 : 50,=
2020,119,Case Western Reserve University,"10,654",8.8,23%,50 : 50,
2020,120,University of Adelaide,"21,093",29.9,29%,49 : 51,=
2020,120,National Taiwan University (NTU),"27,254",11.1,11%,40 : 60,=
2020,122,University of Southampton,"23,865",13.7,34%,53 : 47,
2020,123,Ghent University,"38,080",37.0,10%,54 : 46,
2020,124,University of Colorado Boulder,"33,186",16.3,11%,44 : 56,
2020,125,University of Göttingen,"30,773",29.1,13%,51 : 49,
2020,126,City University of Hong Kong,"9,587",11.0,45%,59 : 41,
2020,127,Maastricht University,"16,857",18.6,54%,60 : 40,
2020,128,Radboud University Nijmegen,"20,024",17.5,14%,55 : 45,=
2020,128,University of York,"16,060",14.9,24%,56 : 44,=
2020,130,Université Paris Cité,"61,390",15.5,17%,64 : 36,
2020,131,University of Oslo,"20,783",12.6,17%,62 : 38,=
2020,131,The University of Western Australia,"18,400",23.2,29%,49 : 51,=
2020,133,Durham University,"16,965",14.8,30%,55 : 45,
2020,134,Indiana University,"66,872",13.6,15%,52 : 48,=
2020,134,University of Vienna,"33,547",40.2,27%,66 : 34,=
2020,136,University of Alberta,"31,919",21.0,26%,55 : 45,=
2020,136,University of Cape Town,"21,812",11.9,17%,53 : 47,=
2020,138,Vrije Universiteit Amsterdam,"23,025",16.5,10%,58 : 42,
2020,139,Lancaster University,"12,655",12.5,38%,51 : 49,=
2020,139,Tufts University,"11,017",9.8,16%,55 : 45,=
2020,141,University of Ottawa,"35,365",24.7,19%,59 : 41,=
2020,141,Ulm University,"10,629",27.7,13%,48 : 52,=
2020,143,Pompeu Fabra University,"11,636",21.6,13%,60 : 40,
2020,144,University of Geneva,"16,935",15.6,39%,61 : 39,=
2020,144,Nanjing University,"34,569",15.5,10%,44 : 56,=
2020,146,University of Exeter,"21,450",17.6,28%,54 : 46,=
2020,146,Pohang University of Science and Technology (POSTECH),"3,215",10.3,3%,23 : 77,=
2020,146,University of Sussex,"14,980",16.1,39%,54 : 46,=
2020,149,University of Hamburg,"30,375",59.3,12%,56 : 44,=
2020,149,Sant’Anna School of Advanced Studies – Pisa,776,12.4,19%,35 : 65,=
2020,149,Technical University of Berlin,"22,622",60.6,24%,34 : 66,=
2020,152,Université Catholique de Louvain,"26,235",39.3,20%,53 : 47,=
2020,152,University of Nottingham,"29,700",14.6,29%,54 : 46,=
2020,152,Scuola Normale Superiore di Pisa,558,6.8,11%,29 : 71,=
2020,155,Arizona State University (Tempe),"46,683",21.1,21%,43 : 57,=
2020,155,University of Leeds,"30,235",14.2,29%,61 : 39,=
2020,157,Universitat Autònoma de Barcelona (UAB),"31,877",12.6,16%,59 : 41,=
2020,157,University of Cologne,"36,965",36.5,16%,63 : 37,=
2020,157,University of Mannheim,"10,730",79.9,18%,56 : 44,=
2020,157,University of Notre Dame,"12,104",13.7,12%,45 : 55,=
2020,157,Shanghai Jiao Tong University,"38,853",11.1,13%,44 : 56,=
2020,157,TU Dresden,"32,309",34.2,14%,42 : 58,=
2020,163,University of Würzburg,"24,082",36.6,10%,56 : 44,
2020,164,Trinity College Dublin,"16,853",21.9,30%,59 : 41,
2020,165,University of Liverpool,"23,055",13.8,33%,55 : 45,
2020,166,Bielefeld University,"24,875",77.5,8%,57 : 43,=
2020,166,University of Leicester,"14,645",14.3,32%,53 : 47,=
2020,168,University of Aberdeen,"12,400",15.7,39%,57 : 43,=
2020,168,University of Bologna,"65,819",24.0,12%,56 : 44,=
2020,168,Rutgers University–New Brunswick,"44,801",11.2,17%,52 : 48,=
2020,171,The Hong Kong Polytechnic University,"20,388",23.1,25%,52 : 48,
2020,172,University of Alabama at Birmingham,"16,927",16.7,6%,62 : 38,
2020,173,"Northeastern University, US","19,575",13.9,35%,49 : 51,=
2020,173,University of Rochester,"9,824",4.2,31%,49 : 51,=
2020,175,University of Florida,"46,642",16.8,10%,55 : 45,=
2020,175,Karlsruhe Institute of Technology,"27,255",25.6,22%,28 : 72,=
2020,175,Stockholm University,"27,185",19.5,14%,,=
2020,178,Texas A&M University,"60,818",24.8,8%,47 : 53,
2020,179,University of Auckland,"32,821",22.1,32%,56 : 44,=
2020,179,"University of California, Santa Cruz","18,783",23.0,10%,50 : 50,=
2020,179,Korea University,"22,965",16.0,22%,,=
2020,179,Queensland University of Technology,"34,871",38.2,16%,54 : 46,=
2020,183,University of Erlangen-Nuremberg,"38,111",57.0,12%,48 : 52,
2020,184,Aalto University,"12,195",18.6,26%,34 : 66,=
2020,184,Technical University of Denmark,"9,265",6.6,25%,30 : 70,=
2020,186,Eindhoven University of Technology,"8,917",20.7,19%,,=
2020,186,University of Gothenburg,"19,677",10.2,13%,,=
2020,188,Télécom Paris – Institut Polytechnique de Paris,923,5.6,39%,21 : 79,
2020,189,Lomonosov Moscow State University,"29,235",7.3,29%,48 : 52,=
2020,189,University of Münster,"43,835",43.4,8%,,=
2020,189,Tel Aviv University,"22,414",22.3,7%,55 : 45,=
2020,192,University of East Anglia,"15,195",13.9,28%,60 : 40,
2020,193,University of Canberra,"10,823",36.2,32%,,
2020,194,University of Duisburg-Essen,"42,698",53.0,19%,48 : 52,=
2020,194,University of Technology Sydney,"26,385",43.4,34%,51 : 49,=
2020,194,University of the Witwatersrand,"28,521",26.3,8%,56 : 44,=
2020,197,Yonsei University (Seoul campus),"17,744",14.6,22%,47 : 53,
2020,198,University of Antwerp,"15,166",29.3,17%,55 : 45,=
2020,198,Cardiff University,"25,500",13.5,27%,59 : 41,=
2020,198,George Washington University,"23,488",13.1,18%,60 : 40,=
2020,198,University of Lausanne,"12,197",9.6,24%,,=
2020,198,University of St Andrews,"9,215",12.7,46%,58 : 42,=
2020,201–250,Aalborg University,"16,340",13.6,15%,,
2020,201–250,University of Barcelona,"46,214",11.8,10%,62 : 38,
2020,201–250,University of Bergen,"14,007",12.5,14%,60 : 40,
2020,201–250,Brandeis University,"5,375",12.2,27%,57 : 43,
2020,201–250,University of Calgary,"28,560",16.0,19%,,
2020,201–250,Copenhagen Business School,"16,317",30.9,25%,48 : 52,
2020,201–250,University of Dundee,"12,120",17.6,22%,63 : 37,
2020,201–250,École Normale Supérieure de Lyon,"2,362",8.9,13%,48 : 52,
2020,201–250,Griffith University,"34,120",23.6,17%,58 : 42,
2020,201–250,University of Hawai’i at Mānoa,"15,054",10.8,10%,57 : 43,
2020,201–250,Hebrew University of Jerusalem,"16,137",12.0,5%,56 : 44,
2020,201–250,University of Hohenheim,"9,234",37.8,15%,57 : 43,
2020,201–250,Howard University,"8,449",7.5,8%,65 : 35,
2020,201–250,University of Iowa,"28,945",11.6,12%,52 : 48,
2020,201–250,James Cook University,"11,491",21.2,11%,63 : 37,
2020,201–250,King Abdulaziz University,"32,853",7.9,21%,54 : 46,
2020,201–250,University of Konstanz,"11,387",56.1,13%,55 : 45,
2020,201–250,KTH Royal Institute of Technology,"12,659",15.7,20%,33 : 67,
2020,201–250,Université Libre de Bruxelles,"27,194",36.2,34%,56 : 44,
2020,201–250,University of Luxembourg,"4,654",18.7,49%,51 : 49,
2020,201–250,Macquarie University,"30,234",68.6,29%,52 : 48,
2020,201–250,University of Massachusetts,"61,204",13.0,15%,48 : 52,
2020,201–250,Medical University of Graz,"3,352",10.9,24%,53 : 47,
2020,201–250,Medical University of Vienna,"7,142",8.1,30%,52 : 48,
2020,201–250,University of Miami,"15,971",6.3,16%,52 : 48,
2020,201–250,Moscow Institute of Physics and Technology (MIPT),"5,716",11.2,15%,24 : 76,
2020,201–250,Newcastle University,"22,690",14.1,27%,51 : 49,
2020,201–250,University of Otago,"18,196",20.0,21%,59 : 41,
2020,201–250,University of Padua,"45,169",21.3,4%,55 : 45,
2020,201–250,Paris-Sud University,"28,726",14.5,17%,56 : 44,
2020,201–250,Queen’s University Belfast,"17,745",17.2,36%,55 : 45,
2020,201–250,RCSI University of Medicine and Health Sciences,"2,265",21.1,65%,,
2020,201–250,University of Reading,"14,105",14.9,31%,57 : 43,
2020,201–250,"St George’s, University of London","3,225",14.7,21%,62 : 38,
2020,201–250,University of South Florida (Tampa),"33,885",18.9,14%,,
2020,201–250,Tilburg University,"8,033",21.4,15%,50 : 50,
2020,201–250,University of Twente,"7,584",13.9,32%,37 : 63,
2020,201–250,Ulsan National Institute of Science and Technology (UNIST),"4,127",13.9,8%,26 : 74,
2020,201–250,University College Dublin,"22,541",23.1,29%,,
2020,201–250,University of Utah,"30,365",14.2,8%,47 : 53,
2020,201–250,Virginia Polytechnic Institute and State University,"32,838",18.3,14%,43 : 57,
2020,201–250,Vita-Salute San Raffaele University,"2,610",10.7,3%,59 : 41,
2020,201–250,Vrije Universiteit Brussel,"11,371",28.4,22%,54 : 46,
2020,201–250,Wake Forest University,"7,675",4.0,9%,53 : 47,
2020,201–250,University of Waterloo,"33,519",23.6,20%,47 : 53,
2020,201–250,Western University,"29,865",23.1,18%,56 : 44,
2020,201–250,William & Mary,"8,235",11.4,9%,55 : 45,
2020,201–250,University of Wollongong,"18,642",31.5,29%,52 : 48,
2020,251–300,Alfaisal University,"2,566",10.4,34%,60 : 40,
2020,251–300,Auckland University of Technology,"18,035",17.1,47%,59 : 41,
2020,251–300,Autonomous University of Madrid,"29,576",13.4,14%,61 : 39,
2020,251–300,University of Bath,"13,825",16.5,32%,46 : 54,
2020,251–300,Brighton and Sussex Medical School,880,11.0,15%,57 : 43,
2020,251–300,University at Buffalo,"25,849",17.4,17%,44 : 56,
2020,251–300,"University of California, Riverside","22,272",18.0,14%,53 : 47,
2020,251–300,Chalmers University of Technology,"9,209",12.5,17%,32 : 68,
2020,251–300,University of Cincinnati – Uptown,"28,434",20.4,9%,51 : 49,
2020,251–300,Curtin University,"29,214",20.2,31%,51 : 49,
2020,251–300,Dalhousie University,"15,196",14.7,23%,54 : 46,
2020,251–300,University of Delaware,"20,566",17.0,10%,57 : 43,
2020,251–300,École Nationale des Ponts et Chaussées - Institut Polytechnique de Paris,"2,005",11.3,44%,32 : 68,
2020,251–300,University of Essex,"11,925",16.1,39%,54 : 46,
2020,251–300,Flinders University,"16,844",25.8,34%,64 : 36,
2020,251–300,Florida State University,"38,520",24.1,7%,56 : 44,
2020,251–300,George Mason University,"29,377",18.0,10%,54 : 46,
2020,251–300,Heriot-Watt University,"9,190",17.2,35%,41 : 59,
2020,251–300,HSE University,"22,111",13.1,9%,,
2020,251–300,University of Illinois Chicago,"27,031",11.5,20%,52 : 48,
2020,251–300,University of Kiel,"26,412",22.2,8%,53 : 47,
2020,251–300,La Trobe University,"22,292",33.9,29%,64 : 36,
2020,251–300,Université Laval,"29,250",17.3,13%,57 : 43,
2020,251–300,Macau University of Science and Technology,"9,924",24.4,79%,56 : 44,
2020,251–300,Medical University of Innsbruck,"2,966",4.3,44%,52 : 48,
2020,251–300,University of Galway,"13,911",26.6,17%,58 : 42,
2020,251–300,University of Navarra,"10,833",13.0,22%,53 : 47,
2020,251–300,University of Oregon,"22,143",10.8,12%,54 : 46,
2020,251–300,Oregon Health and Science University,"2,895",1.0,3%,66 : 34,
2020,251–300,University of Oulu,"10,086",30.0,6%,51 : 49,
2020,251–300,University of Passau,"11,387",86.6,12%,59 : 41,
2020,251–300,University of Potsdam,"20,063",53.9,11%,57 : 43,
2020,251–300,Queen’s University,"23,306",25.1,13%,58 : 42,
2020,251–300,"Royal Holloway, University of London","9,505",15.2,36%,59 : 41,
2020,251–300,Ruhr University Bochum,"43,015",60.5,14%,49 : 51,
2020,251–300,University of São Paulo,"83,214",15.9,4%,48 : 52,
2020,251–300,Sapienza University of Rome,"71,318",21.3,6%,57 : 43,
2020,251–300,Simon Fraser University,"26,521",27.3,30%,55 : 45,
2020,251–300,University of South Australia,"20,268",30.5,25%,58 : 42,
2020,251–300,University of Southern Denmark,"21,281",12.1,17%,53 : 47,
2020,251–300,Stellenbosch University,"24,308",26.1,8%,55 : 45,
2020,251–300,University of Stuttgart,"26,004",45.8,20%,32 : 68,
2020,251–300,Sun Yat-sen University,"53,603",16.6,9%,51 : 49,
2020,251–300,University of Surrey,"13,125",16.0,37%,55 : 45,
2020,251–300,Swansea University,"16,445",16.8,23%,45 : 55,
2020,251–300,Syracuse University,"20,236",15.7,20%,53 : 47,
2020,251–300,Tampere University,"15,149",21.8,6%,51 : 49,
2020,251–300,Technical University of Darmstadt,"18,166",40.8,17%,30 : 70,
2020,251–300,Tohoku University,"17,735",8.2,12%,27 : 73,
2020,251–300,Tokyo Institute of Technology,"9,752",7.7,13%,15 : 85,
2020,251–300,Western Sydney University,"32,259",35.7,17%,56 : 44,
2020,301–350,Aix-Marseille University,"67,857",16.6,12%,59 : 41,
2020,301–350,Anglia Ruskin University (ARU),"18,020",23.1,30%,63 : 37,
2020,301–350,Beijing Normal University,"23,524",15.4,11%,,
2020,301–350,Boston College,"12,904",15.7,11%,55 : 45,
2020,301–350,University of Canterbury,"13,089",18.0,24%,50 : 50,
2020,301–350,Colorado School of Mines,"5,768",16.7,11%,29 : 71,
2020,301–350,Cyprus University of Technology,"3,228",17.4,8%,54 : 46,
2020,301–350,Deakin University,"39,305",28.6,22%,58 : 42,
2020,301–350,University of Fribourg,"10,887",32.3,18%,59 : 41,
2020,301–350,Goethe University Frankfurt,"47,141",19.6,15%,57 : 43,
2020,301–350,Grenoble Alpes University,"41,411",17.6,13%,52 : 48,
2020,301–350,Huazhong University of Science and Technology,"56,379",16.5,5%,36 : 64,
2020,301–350,Indian Institute of Science,"4,128",9.6,1%,23 : 77,
2020,301–350,Indian Institute of Technology Ropar,"1,119",7.6,0%,13 : 87,
2020,301–350,Constructor University,"1,142",16.2,76%,45 : 55,
2020,301–350,Johannes Gutenberg University of Mainz,"31,919",26.9,11%,59 : 41,
2020,301–350,University of Klagenfurt,"3,639",10.8,22%,69 : 31,
2020,301–350,Kyung Hee University,"22,102",17.3,22%,51 : 49,
2020,301–350,University of Liège,"20,888",27.0,21%,56 : 44,
2020,301–350,University of Macau,"9,340",14.4,37%,57 : 43,
2020,301–350,University of Malaya,"15,140",8.0,20%,63 : 37,
2020,301–350,University of Marburg,"25,541",34.7,12%,55 : 45,
2020,301–350,Maynooth University,"9,291",28.3,12%,55 : 45,
2020,301–350,University of Milan,"45,451",21.4,6%,59 : 41,
2020,301–350,Montpellier University,"39,405",19.5,15%,53 : 47,
2020,301–350,Nagoya University,"15,676",9.2,11%,30 : 70,
2020,301–350,University of Newcastle,"22,100",20.7,18%,55 : 45,
2020,301–350,University of New Mexico (Main campus),"19,382",17.1,5%,55 : 45,
2020,301–350,North Carolina State University,"30,231",12.5,15%,45 : 55,
2020,301–350,Nova Southeastern University,"17,785",23.4,6%,69 : 31,
2020,301–350,The University of Osaka,"22,892",7.4,11%,32 : 68,
2020,301–350,Politecnico di Milano,"35,184",25.0,17%,34 : 66,
2020,301–350,Reykjavík University,"2,879",24.9,8%,41 : 59,
2020,301–350,Rush University,"2,425",2.0,1%,74 : 26,
2020,301–350,Southern University of Science and Technology (SUSTech),"3,198",9.5,0%,27 : 73,
2020,301–350,Stony Brook University,"24,201",10.5,23%,50 : 50,
2020,301–350,Università della Svizzera italiana,"2,768",10.8,67%,49 : 51,
2020,301–350,Swedish University of Agricultural Sciences,"3,737",4.5,4%,69 : 31,
2020,301–350,University of Tartu,"8,532",11.6,8%,68 : 32,
2020,301–350,University of Tasmania,"18,219",24.9,30%,60 : 40,
2020,301–350,Temple University,"35,814",13.0,9%,53 : 47,
2020,301–350,The University of Tennessee-Knoxville,"25,907",16.8,5%,,
2020,301–350,University of Texas at Dallas,"22,757",21.6,25%,43 : 57,
2020,301–350,University of Trento,"12,920",19.5,7%,51 : 49,
2020,301–350,Tulane University,"11,185",9.8,11%,57 : 43,
2020,301–350,Umeå University,"17,373",12.5,11%,60 : 40,
2020,301–350,United Arab Emirates University,"7,523",9.2,21%,83 : 17,
2020,301–350,University College Cork,"16,861",18.0,18%,58 : 42,
2020,301–350,Victoria University,"14,815",32.2,23%,53 : 47,
2020,351–400,University of Alaska Fairbanks,"3,593",8.7,5%,51 : 49,
2020,351–400,American University of Beirut,"8,401",8.5,21%,51 : 49,
2020,351–400,Australian Catholic University,"23,886",43.5,12%,73 : 27,
2020,351–400,Babol Noshirvani University of Technology,"5,744",29.6,0%,32 : 68,
2020,351–400,University of Bayreuth,"9,255",29.7,10%,46 : 54,
2020,351–400,"Birkbeck, University of London","8,630",15.8,38%,54 : 46,
2020,351–400,University of Bremen,"18,915",31.9,12%,51 : 49,
2020,351–400,Brunel University of London,"10,960",16.4,36%,47 : 53,
2020,351–400,"University of California, Merced","7,324",20.9,8%,51 : 49,
2020,351–400,Catholic University of Portugal,"10,998",26.7,10%,60 : 40,
2020,351–400,Clark University,"3,045",11.5,23%,60 : 40,
2020,351–400,University of Connecticut,"32,446",15.2,9%,53 : 47,
2020,351–400,University of Crete,"13,321",23.4,4%,62 : 38,
2020,351–400,University of Denver,"9,535",13.0,9%,57 : 43,
2020,351–400,University of Florence,"34,686",20.4,11%,59 : 41,
2020,351–400,"Goldsmiths, University of London","8,485",15.3,35%,66 : 34,
2020,351–400,Hanyang University,"20,087",15.7,21%,,
2020,351–400,Hasselt University,"5,189",31.1,13%,47 : 53,
2020,351–400,Hofstra University,"10,066",13.9,9%,57 : 43,
2020,351–400,University of Iceland,"8,135",13.9,12%,67 : 33,
2020,351–400,IMT Atlantique,"1,676",8.2,44%,26 : 74,
2020,351–400,Indian Institute of Technology Indore,"1,128",9.7,0%,17 : 83,
2020,351–400,Iowa State University,"32,469",18.8,12%,44 : 56,
2020,351–400,Jordan University of Science and Technology,"21,512",13.4,17%,58 : 42,
2020,351–400,Justus Liebig University Giessen,"28,575",46.8,9%,62 : 38,
2020,351–400,University of Kent,"17,755",19.9,31%,53 : 47,
2020,351–400,Khalifa University,"3,651",9.5,26%,55 : 45,
2020,351–400,Loughborough University,"14,750",14.3,25%,40 : 60,
2020,351–400,University of Manitoba,"29,311",29.4,17%,53 : 47,
2020,351–400,Nankai University,"28,061",13.3,7%,,
2020,351–400,University of Naples Federico II,"49,604",19.6,2%,55 : 45,
2020,351–400,National Tsing Hua University,"14,853",18.0,10%,42 : 58,
2020,351–400,Northumbria University,"21,810",17.5,17%,55 : 45,
2020,351–400,"University of Occupational and Environmental Health, Japan","1,142",2.6,1%,54 : 46,
2020,351–400,Örebro University,"9,735",18.5,6%,61 : 39,
2020,351–400,Oregon State University,"24,798",16.0,11%,46 : 54,
2020,351–400,University of Perugia,"24,830",32.3,6%,57 : 43,
2020,351–400,University of Pisa,"33,726",22.4,6%,51 : 49,
2020,351–400,RMIT University,"33,848",22.4,30%,47 : 53,
2020,351–400,University of Salerno,"24,290",25.8,2%,56 : 44,
2020,351–400,University of Stirling,"9,250",15.8,23%,63 : 37,
2020,351–400,SUNY University at Albany,"15,947",16.6,10%,52 : 48,
2020,351–400,Swinburne University of Technology,"14,379",27.9,27%,36 : 64,
2020,351–400,Taipei Medical University,"5,973",10.2,10%,57 : 43,
2020,351–400,TU Dortmund University,"34,267",108.8,10%,45 : 55,
2020,351–400,University of Turku,"12,785",16.3,6%,63 : 37,
2020,351–400,TU Wien,"10,464",19.9,29%,29 : 71,
2020,351–400,Université de Versailles Saint-Quentin-en-Yvelines,"16,621",21.2,15%,59 : 41,
2020,351–400,Washington State University,"27,957",18.1,7%,52 : 48,
2020,351–400,Wayne State University,"22,295",11.3,9%,55 : 45,
2020,351–400,Wuhan University,"52,502",14.6,7%,,
2020,401–500,Aberystwyth University,"6,865",16.2,19%,49 : 51,
2020,401–500,The University of Alabama,"35,120",22.5,4%,56 : 44,
2020,401–500,American University,"11,750",11.0,12%,65 : 35,
2020,401–500,Aswan University,"22,393",40.8,0%,59 : 41,
2020,401–500,Bangor University,"9,590",16.4,23%,58 : 42,
2020,401–500,University of Bari Aldo Moro,"29,564",20.5,1%,61 : 39,
2020,401–500,Bond University,"3,341",10.3,43%,54 : 46,
2020,401–500,University of Bordeaux,"54,965",21.6,13%,58 : 42,
